Date,Year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Species_name,Schnitzler_name,Valente_name,Collection_no,Plant_no,Porometer_no,Laser gun_no,SPAD_or_CCM,Team_no,Height,Canopy_1,Canopy_2,Branch_order,Time,Wind_speed,Air_temp,Humidity,Leaf_orientation,Leaf_temp_upper,Leaf_temp_lower,Leaf_surface_in_sun,Conductance_lower,Chamber_temp_lower,Conductance_upper,Chamber_temp_upper,Chlorophyll 1,Chlorophyll 2,Chlorophyll 3,Internode_dia_ 1,Internode_dia_2,Soil depth,fwt_lam_pet,Plant_age,Age_of_oldest_leaf,Antho_1,Antho_2,swt_lam_pet,swt_lam,area_lam_pet,area_lam,lam_width,lam_length,petiole_width,petiole_length,lamina_thickness,hairiness,dwt_lam_pet,dwt_lam,dwt_pet,petiole_present,perimeter,photoshop_area,percent_canopy_openness,dark_qP,dark_qN,dark_qL,dark_NPQ,dark_Y_NO,Y_NPQ,Fo,Fm,Fv_over_Fm,light_F,light_Fm',PAR,Light_Temp,Light_Yield,ETR,count,order,atlas_name,new_growth_form,resprouter,polymorphic,pollinator,dominant_color,dominant_color_class,polymorphism_rare,polymorph_type,wood_density,SLA,LMA,Canopy_area,LWratio,FWC,LDMC,Succulence,Chl_as_CCI,genus
7/26/2011,2011,Potberg_Road_1,20.70683,-34.43172,De_Hoop,PR_2002,neriifolia,Protea_neriifolia,Prneri,4,7,1,1,CCM,1,230,200,170,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.388,9,2,.,.,1.47,.,20.85,20.85,2.5,11.9,4.44,.,0.614,0,0.68,0.68,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,31,PRNERI,erect,no,yes,birds,none,both,no,both,.,30.66176471,0.032613909,26703.53756,4.76,1.041176471,0.489913545,0.033956835,.,0
7/26/2011,2011,Potberg_Road_1,20.70683,-34.43172,De_Hoop,PR_2002,neriifolia,Protea_neriifolia,Prneri,4,8,1,1,CCM,1,270,250,320,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.786,10,3,.,.,1.849,.,26.82,26.82,3,12.6,5.3,.,0.604,0,0.84,0.84,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,32,PRNERI,erect,no,yes,birds,none,both,no,both,.,31.92857143,0.031319911,62831.85307,4.2,1.126190476,0.470324748,0.035272185,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,1,1,1,CCM,1,250,150,260,5,0.458333333,0.8,15.6,50.8,horizontal,14.6,15.3,.,123.1,17.2,111.1,17.4,41.9,25.5,.,6.7,.,.,0.34,7,2,13.2,12.3,0.369,.,10.1,10.1,2.1,6.2,3,.,0.432,.,0.164,0.164,.,N,.,.,.,0.892,0.06,0.765,0.045,0.437,0.021,134,351,0.618,.,.,.,.,.,.,.,33,PRCORO,erect,no,no,birds,green,light,NA,none,0.516149357,61.58536585,0.016237624,30630.52837,2.952380952,1.073170732,0.482352941,0.017425743,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,2,1,1,CCM,1,310,130,200,5,0.463194444,0,15.7,50.1,horizontal,20.1,20.1,.,57.2,18.1,100.5,17.9,15,13.6,.,8.96,.,.,0.547,9,2,9.2,8.2,0.574,.,13.12,13.12,1.8,10.1,5,.,0.506,.,0.252,0.252,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.411166667,32.8,6,34,PRCORO,erect,no,no,birds,green,light,NA,none,0.550046005,52.06349206,0.019207317,20420.35225,5.611111111,1.170634921,0.460694698,0.022484756,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,3,1,1,CCM,1,130,110,30,5,0.468055556,0.8,17.4,52,horizontal,16.2,15.8,.,77.5,19.3,98,19.4,37.5,40.9,.,7.23,.,.,0.322,9,2,10.8,12.8,0.337,.,9.72,9.72,2,6.4,3,.,0.368,.,0.156,0.156,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.377,30.08,5,35,PRCORO,erect,no,no,birds,green,light,NA,none,0.481297372,62.30769231,0.016049383,2591.813939,3.2,1.064102564,0.48447205,0.017078189,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,4,1,1,CCM,1,280,130,80,5,0.472222222,0.7,17.1,52,.,16.8,17.6,upper,140.1,18.6,110,18.5,67.4,30.8,.,6.8,.,.,0.294,10,3,2.1,20.9,0.312,.,7.45,7.45,1.5,5.7,2,.,0.417,.,0.146,0.146,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.466,37.175,4,36,PRCORO,erect,no,no,birds,green,light,NA,none,0.52971096,51.02739726,0.019597315,8168.140899,3.8,1.01369863,0.496598639,0.019865772,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,5,1,1,CCM,1,210,170,100,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.263,9,3,.,.,0.278,.,7.58,7.58,1.5,6.5,2,.,0.432,.,0.126,0.126,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,37,PRCORO,erect,no,no,birds,green,light,NA,none,.,60.15873016,0.016622691,13351.76878,4.333333333,1.087301587,0.479087452,0.018073879,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,6,1,1,CCM,1,210,80,20,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.372,6,3,.,.,0.409,.,11.29,11.29,1.8,7.9,2,.,0.369,.,0.17,0.17,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,38,PRCORO,erect,no,no,birds,green,light,NA,none,.,66.41176471,0.015057573,1256.637061,4.388888889,1.188235294,0.456989247,0.01789194,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,7,1,1,CCM,1,190,35,20,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.2,5,3,.,.,0.215,.,5.91,5.91,1.3,6.1,2,.,0.479,.,0.098,0.098,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,PRCORO,erect,no,no,birds,green,light,NA,none,.,60.30612245,0.016582064,549.7787144,4.692307692,1.040816327,0.49,0.017258883,.,0
7/27/2011,2011,Potberg_Trail_1,20.57179,-34.37743,De_Hoop,PR_2003,coronata,Protea_coronata,Prcoro,5,8,1,1,CCM,1,260,80,130,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.345,7,3,.,.,0.384,.,9.92,9.92,2.1,6.2,3,.,0.355,.,0.172,0.172,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,PRCORO,erect,no,no,birds,green,light,NA,none,.,57.6744186,0.01733871,8168.140899,2.952380952,1.005813953,0.498550725,0.017439516,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,1,1,1,CCM,1,170,40,10,5,0.541666667,0.3,19.1,43.5,horizontal,17.8,16.9,.,112.1,21,162.8,21.2,63.1,54.6,.,7.27,.,.,0.905,6,2,20.3,16.6,0.932,.,14.62,14.62,3.1,5.8,6,.,0.835,.,0.394,0.394,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.309,24.65,4,41,PRAUREP,erect,no,yes,birds,white,light,yes,light,0.52077802,37.10659898,0.026949384,314.1592654,1.870967742,1.296954315,0.435359116,0.03495212,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,2,1,1,CCM,1,190,30,20,5,0.545138889,0.4,19.2,47.9,horizontal,22.3,21.8,upper,128.9,22.2,145.3,22.6,54.9,57,.,8.38,.,.,1.064,8,2,14.8,15.1,1.122,.,19.7,19.7,4.4,5.7,5,.,0.622,.,0.436,0.436,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.400666667,31.96666667,3,42,PRAUREP,erect,no,yes,birds,white,light,yes,light,0.592144326,45.18348624,0.02213198,471.238898,1.295454545,1.440366972,0.409774436,0.031878173,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,3,1,1,CCM,1,170,35,25,5,0.548611111,0.6,19.5,46.7,horizontal,15.6,14,upper,182.1,21.5,153.5,21.8,71.5,73.3,.,8.14,.,.,0.999,7,2,23.9,22.3,1.031,.,16.3,16.3,3.5,5.9,4,.,0.68,.,0.42,0.42,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.292,23.325,4,43,PRAUREP,erect,no,yes,birds,white,light,yes,light,0.454670853,38.80952381,0.025766871,687.223393,1.685714286,1.378571429,0.42042042,0.035521472,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,4,1,1,CCM,1,190,100,80,5,0.552083333,0,19.2,42.2,horizontal,15.7,16,upper,198.7,21.8,86.9,21.8,59.8,57.4,.,6.8,.,.,0.828,8,2,22.2,21.7,0.854,.,12.8,12.8,3,5.5,5,.,0.78,.,0.356,0.356,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.5268,42.04,5,44,PRAUREP,erect,no,yes,birds,white,light,yes,light,0.50501662,35.95505618,0.0278125,6283.185307,1.833333333,1.325842697,0.429951691,0.036875,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,5,1,1,CCM,1,220,120,40,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.881,8,2,.,.,0.945,.,16.51,16.51,3.2,6.5,4,.,0.654,.,0.392,0.392,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,45,PRAUREP,erect,no,yes,birds,white,light,yes,light,.,42.11734694,0.023743186,3769.911184,2.03125,1.24744898,0.444948922,0.029618413,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,6,1,1,CCM,1,240,60,15,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1.34,8,3,.,.,1.391,.,20.38,20.38,4.7,5.8,6,.,0.63,.,0.588,0.588,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,46,PRAUREP,erect,no,yes,birds,white,light,yes,light,.,34.65986395,0.028851816,706.8583471,1.234042553,1.278911565,0.43880597,0.036898921,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,aurea_potbergensis,Protea_aurea,Praure,6,7,1,1,CCM,1,190,70,20,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.978,8,2,.,.,1.013,.,17.72,17.72,3.5,6.4,4,.,0.542,.,0.416,0.416,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47,PRAUREP,erect,no,yes,birds,white,light,yes,light,.,42.59615385,0.023476298,1099.557429,1.828571429,1.350961538,0.425357873,0.031715576,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,denticulata,Protea_denticulata,Prdent,7,3,1,1,CCM,1,35,15,20,.,0.583333333,0,22.2,40.6,.,17.8,17.5,upper,32,24.6,27.5,24.7,1.7,1.7,.,.,.,.,0.375,.,.,3.6,2.1,0.365,0.324,4.87,4.491,0.8,9.5,1.5,25.26,0.672,.,0.154,0.136,0.018,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.1562,12.48,5,51,PRDENT,low_erect,yes,no,mammals,dark_pink,dark,NA,none,.,33.02279412,0.030282114,235.619449,11.875,1.435064935,0.410666667,0.045379877,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,denticulata,Protea_denticulata,Prdent,7,4,1,1,CCM,1,35,20,40,.,0.586805556,0,24.2,42.5,.,19,19.5,upper,117.6,24.5,5.12,24.8,2.1,1.3,.,8.27,.,.,0.716,.,.,9.3,10.1,0.724,0.643,8.64,7.921,0.9,17.3,2.11,34.09,0.844,.,0.286,0.252,0.034,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.28975,23.125,4,52,PRDENT,low_erect,yes,no,mammals,dark_pink,dark,NA,none,0.524724532,31.43135317,0.031815366,628.3185307,19.22222222,1.503496503,0.399441341,0.049768519,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,denticulata,Protea_denticulata,Prdent,7,5,1,1,CCM,1,30,15,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.451,.,.,.,.,0.463,0.381,5.47,3.882,0.7,13.5,4.84,32.82,0.787,.,0.198,0.162,0.036,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,53,PRDENT,low_erect,yes,no,mammals,dark_pink,dark,NA,none,.,23.95995062,0.041736313,117.8097245,19.28571429,1.277777778,0.43902439,0.046252285,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,denticulata,Protea_denticulata,Prdent,7,6,1,1,CCM,1,30,15,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.623,.,.,.,.,0.64,0.535,6.31,4.24,0.8,14.4,4.57,45.29,0.789,.,0.304,0.252,0.052,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,54,PRDENT,low_erect,yes,no,mammals,dark_pink,dark,NA,none,.,16.82637698,0.0594305,235.619449,18,1.049342105,0.487961477,0.050554675,.,0
7/27/2011,2011,Potberg_Trail_2,20.57062,-34.3763,De_Hoop,PR_2004,denticulata,Protea_denticulata,Prdent,7,7,1,1,CCM,1,35,55,55,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.341,.,.,.,.,0.352,0.304,3.25,2.558,0.5,12.3,2.39,28.94,0.677,.,0.16,0.136,0.024,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,55,PRDENT,low_erect,yes,no,mammals,dark_pink,dark,NA,none,.,18.81127941,0.053159595,2375.829444,24.6,1.13125,0.469208211,0.055692308,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,1,1,1,CCM,1,240,360,380,5,0.416666667,0.8,12,77.4,horizontal,8.8,8.5,.,28.8,13.8,31,14.5,49.2,32.8,.,10.25,.,30+,0.97,13,2,17.2,17.7,1.008,.,16.31,16.31,2.1,11.7,3.83,.,0.61,0,0.468,0.468,.,N,.,.,.,1.081,0.532,1.299,0.824,0.148,0.122,182,870,0.791,.,.,.,.,0.2654,21.28,5,57,PRSUSA,erect,no,no,birds,pink,dark,NA,none,0.503055122,34.85042735,0.028694053,107442.4688,5.571428571,1.072649573,0.482474227,0.030778663,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,2,1,1,CCM,1,268,204,90,5,0.4375,0.4,12.2,75.3,horizontal,10.1,9.8,.,46.7,11.9,57.2,11.9,60.5,51.7,.,7.62,.,30+,0.742,14,1,18.5,17.4,0.766,.,12.93,12.93,1.5,13.9,3.97,.,0.627,0,0.336,0.336,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.507,40.7,4,58,PRSUSA,erect,no,no,birds,pink,dark,NA,none,0.534040601,38.48214286,0.025986079,14419.91028,9.266666667,1.208333333,0.452830189,0.031399845,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,3,1,1,CCM,1,360,360,380,5,0.423611111,1.1,11.7,77.1,horizontal,8.1,7.5,.,48.3,12.1,96.1,12.1,31.6,32,.,6.01,.,25,0.806,15,1,15.2,15.2,0.822,.,11.55,11.55,1.8,9.9,4.75,.,0.646,0,0.364,0.364,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.48375,38.825,4,59,PRSUSA,erect,no,no,birds,pink,dark,NA,none,0.470419523,31.73076923,0.031515152,107442.4688,5.5,1.214285714,0.451612903,0.038268398,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,4,1,1,CCM,1,430,430,500,5,0.430555556,0.4,12.4,76.7,horizontal,10.2,10.1,.,91.9,12.5,71,12.5,53.1,58.5,.,7.07,.,30+,0.766,15,2,15.4,15.8,0.788,.,13.64,13.64,2.1,9.5,4.32,.,0.522,0,0.356,0.356,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.456,36.575,4,60,PRSUSA,erect,no,no,birds,pink,dark,NA,none,0.5600701,38.31460674,0.026099707,168860.6051,4.523809524,1.151685393,0.464751958,0.030058651,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,5,1,1,CCM,1,340,360,200,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,1.438,14,2,.,.,1.482,.,22.97,22.97,2.6,13,4.56,.,0.613,0,0.686,0.686,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,PRSUSA,erect,no,no,birds,pink,dark,NA,none,.,33.48396501,0.029865041,56548.66776,5,1.096209913,0.47705146,0.032738354,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,6,1,1,CCM,1,390,360,417,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,0.858,15,2,.,.,0.876,.,12.37,12.37,1.8,10.6,3.67,.,0.608,0,0.348,0.348,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,62,PRSUSA,erect,no,no,birds,pink,dark,NA,none,.,35.54597701,0.028132579,117903.9723,5.888888889,1.465517241,0.405594406,0.041228779,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,7,1,1,CCM,1,190,250,360,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,0.696,11,2,.,.,0.716,.,11.75,11.75,1.7,9.6,3.8,.,0.605,0.5,0.318,0.318,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,63,PRSUSA,erect,no,no,birds,pink,dark,NA,none,.,36.94968553,0.02706383,70685.83471,5.647058824,1.188679245,0.456896552,0.032170213,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,susannae,Protea_susannae,Prsusa,8,8,1,1,CCM,1,400,400,447,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,0.45,15,2,.,.,0.462,.,7.17,7.17,1.7,5.8,4.83,.,0.647,0,0.21,0.21,.,N,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,64,PRSUSA,erect,no,no,birds,pink,dark,NA,none,.,34.14285714,0.029288703,140429.1916,3.411764706,1.142857143,0.466666667,0.033472803,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,obtusifolia,Protea_obtusifolia,Probtu,9,1,1,1,CCM,1,290,390,430,5,0.420138889,0.4,12.4,75.9,horizontal,8.4,8.1,.,118.4,12.7,44.5,13.2,33.8,35.5,.,7.24,.,8,0.874,9,3,12.7,12.9,0.898,0.844,12.45,12.046,1.6,12.5,2.93,13.79,0.713,0.5,0.382,0.36,0.022,Y,.,.,.,0.06,-1.517,0.007,-0.552,2.104,-1.158,46,224,0.795,.,.,.,.,0.33,26.475,4,65,PROBTU,erect,no,yes,birds,none,both,no,both,0.526139823,33.46098056,0.029885556,131711.272,7.8125,1.287958115,0.437070938,0.039518072,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,obtusifolia,Protea_obtusifolia,Probtu,9,3,1,1,CCM,1,300,290,420,5,0.434027778,1,12.1,76.4,horizontal,9.2,9.3,.,51.4,11.7,58.8,11.8,49.3,48.9,.,10.83,.,15,2.308,13,2,13.8,12.5,2.366,2.314,29.28,29.003,3.6,11.6,5.41,5.12,0.755,0.5,1.032,1.012,0.02,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.413833333,33.2,6,67,PROBTU,erect,no,yes,birds,none,both,no,both,0.521561072,28.65909881,0.034892932,95661.4963,3.222222222,1.236434109,0.447140381,0.043579235,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,obtusifolia,Protea_obtusifolia,Probtu,9,5,1,1,CCM,1,196,210,245,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,2.266,10,2,.,.,2.316,2.206,24.6,24.091,3.7,10.5,5.55,9.18,0.778,0.5,0.942,0.9,0.042,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,69,PROBTU,erect,no,yes,birds,none,both,no,both,.,26.76723333,0.037359109,40408.73551,2.837837838,1.40552017,0.415710503,0.053821138,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,obtusifolia,Protea_obtusifolia,Probtu,9,6,1,1,CCM,1,175,121,118,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,1.434,10,4,.,.,1.47,1.39,21.91,21.537,3,11,4.42,8.44,0.67,0.5,0.626,0.598,0.028,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,70,PROBTU,erect,no,yes,birds,none,both,no,both,.,36.0149699,0.027766232,11213.91498,3.666666667,1.290734824,0.436541144,0.036878138,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,obtusifolia,Protea_obtusifolia,Probtu,9,7,1,1,CCM,1,231,363,362,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,1.864,11,3,.,.,1.912,1.83,23.89,23.384,2.9,11.7,4.73,10.7,0.76,0,0.778,0.746,0.032,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,71,PROBTU,erect,no,yes,birds,none,both,no,both,.,31.34569705,0.031902305,103206.0311,4.034482759,1.395886889,0.417381974,0.045458351,.,0
7/28/2011,2011,Lekkerwater,20.64887,-34.42734,De_Hoop,PR_2005,obtusifolia,Protea_obtusifolia,Probtu,9,8,1,1,CCM,1,190,192,150,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30+,1.724,8,3,.,.,1.772,1.71,23.55,23.252,3,11.9,4.64,6.43,0.715,0.5,0.754,0.73,0.024,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,72,PROBTU,erect,no,yes,birds,none,both,no,both,.,31.8515726,0.031395624,22619.46711,3.966666667,1.286472149,0.437354988,0.04118896,.,0
7/28/2011,2011,Potberg_Trail_3,20.54655,-34.36737,De_Hoop,PR_2006,cynaroides,Protea_cynaroides,Prcyna,10,1,1,1,CCM,1,80,30,25,2,0.645833333,.,.,.,.,.,.,.,.,.,.,.,92.8,61.3,.,.,.,20,6.494,8,2,24.1,24.1,6.582,5.684,47.831554,45.66,7.3,13.6,4.13,52.58,1.069,0,2.532,2.228,0.304,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,73,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,20.49371634,0.048795445,589.0486225,1.857260274,1.564770932,0.389898368,0.08283235,.,0
7/28/2011,2011,Potberg_Trail_3,20.54655,-34.36737,De_Hoop,PR_2006,cynaroides,Protea_cynaroides,Prcyna,10,2,1,1,CCM,1,60,20,15,2,.,.,.,.,.,.,.,.,.,.,.,.,75.7,74.3,.,.,.,20,4.52,8,3,18.2,17.8,4.64,4.232,39.324396,38.2,6.6,10.9,3.64,30.89,1.019,0,1.454,1.328,0.126,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,74,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,28.76506024,0.034764398,235.619449,1.649848485,2.10866575,0.321681416,0.077966868,.,0
7/28/2011,2011,Potberg_Trail_3,20.54655,-34.36737,De_Hoop,PR_2006,cynaroides,Protea_cynaroides,Prcyna,10,3,1,1,CCM,1,120,130,140,2,.,.,.,.,.,.,.,.,.,.,.,.,75.3,68.6,.,14.05,.,15,7.546,10,3,16.8,15.7,7.686,6.52,55.575012,52.78,8.3,15.3,4.57,61.16,1.075,0,2.33,2.004,0.326,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,0.314997882,26.33732535,0.037968928,14294.24657,1.845301205,2.238626609,0.30877286,0.09385513,.,0
7/28/2011,2011,Potberg_Trail_3,20.54655,-34.36737,De_Hoop,PR_2006,cynaroides,Protea_cynaroides,Prcyna,10,4,1,1,CCM,1,100,40,25,2,0.677083333,.,.,.,.,.,.,.,.,.,.,.,83.2,45.7,.,.,.,10,9.144,7,3,20.6,16,9.228,7.646,69.88832,65.82,9.8,17.1,4.7,86.56,0.948,0,3.196,2.69,0.506,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,76,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,24.46840149,0.040869037,785.3981634,1.740408163,1.861076345,0.34951881,0.085107211,.,0
7/28/2011,2011,Potberg_Trail_3,20.54655,-34.36737,De_Hoop,PR_2006,cynaroides,Protea_cynaroides,Prcyna,10,5,1,1,CCM,1,95,90,35,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,8.644,7,3,.,.,8.738,7.286,59.46317,56.09,8,17.4,4.91,68.7,1.105,0,3.74,2.7,1.04,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,77,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,20.77407407,0.048136923,2474.004215,2.17125,1.311229947,0.43267006,0.082471217,.,0
7/28/2011,2011,Potberg_Trail_3,20.54655,-34.36737,De_Hoop,PR_2006,cynaroides,Protea_cynaroides,Prcyna,10,6,1,1,CCM,1,85,25,20,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,4.534,7,2,.,.,4.5,3.916,28.750868,26.77,6,11.1,4.22,46.94,1.162,0,1.846,1.61,0.236,Y,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78,PRCYNA,erect,yes,yes,birds,pink,dark,yes,dark,.,16.62732919,0.06014195,392.6990817,1.849,1.456121343,0.407146008,0.09349283,.,0
